Id,Name,Level,Class,SubClass,VendorBuy,VendorSell,MarketValue,MinBuyout,Quantity,NumAuctions,HistoricalPrice,RegionMarketAvg,RegionMinBuyoutAvg,RegionQuantity,RegionHistoricalPrice,RegionSaleAvg,RegionAvgDailySold,RegionSaleRate
40093,Indestructible Potion,80,Consumable,Potion,0,5000,419507,448227,10,1,413061,175510,203683,9,148733,28149,0.4,0.04
40211,Potion of Speed,80,Consumable,Potion,0,5000,285231,343000,5,1,367800,196126,228622,12,185720,117284,0.55,0.05
40212,Potion of Wild Magic,80,Consumable,Potion,0,5000,137453,0,0,0,71733,214831,227855,11,186737,91591,0.4,0.04
40213,Mighty Arcane Protection Potion,80,Consumable,Potion,0,5000,0,0,0,0,999999,3102430,879037,5,1572189,0,0,0
40214,Mighty Fire Protection Potion,80,Consumable,Potion,0,5000,0,0,0,0,999999,3783875,3252018,2,5987178,7390990,0.5,0.25
40215,Mighty Frost Protection Potion,80,Consumable,Potion,0,5000,0,0,0,0,999999,3585527,1889299,2,2846405,4502525,0.14,0.14
40216,Mighty Nature Protection Potion,80,Consumable,Potion,0,5000,1499997,0,0,0,812499,557298,247748,1,383840,0,0,0
40217,Mighty Shadow Protection Potion,80,Consumable,Potion,0,5000,4999999,0,0,0,4516910,1133003,904263,3,1309606,118610,0.51,0.17
41166,Runic Healing Injector,80,Consumable,Potion,0,3750,0,0,0,0,0,81359,348750,15,59903,95000,7,0.5
42545,Runic Mana Injector,80,Consumable,Potion,0,3750,0,0,0,0,0,32943,50564,17,36072,0,0,0
57099,Mysterious Potion,85,Consumable,Potion,0,250,14491111,16631132,12,4,7638852,6514410,8680934,5,6434219,25604,0,0
57191,Mythical Healing Potion,81,Consumable,Potion,0,6000,160393,0,0,0,106355,143653,142002,13,159445,146092,1.08,0.09
57192,Mythical Mana Potion,81,Consumable,Potion,0,6000,852075,649899,13,5,1169924,721284,977261,10,359318,392685,0.4,0.05
57193,Mighty Rejuvenation Potion,83,Consumable,Potion,0,5000,957399,889308,13,5,1613914,643302,1038232,4,679432,262623,0.18,0.03
57194,Potion of Concentration,85,Consumable,Potion,0,5000,3108948,2829866,12,4,2161229,3402964,2437772,8,2942736,55022,0,0
58090,Earthen Potion,85,Consumable,Potion,0,5000,773221,703928,4,4,947060,558775,598495,8,384676,20539,0.24,0.03
58091,Volcanic Potion,85,Consumable,Potion,0,5000,996740,1097400,11,3,1219800,1482086,1621310,8,1329993,514668,0.24,0.03
58145,Potion of the Tol'vir,85,Consumable,Potion,0,2500,587966,0,0,0,430263,917475,894508,9,886471,546404,0.28,0.04
58146,Golemblood Potion,85,Consumable,Potion,0,2500,931270,803956,1,1,1039336,864933,906454,7,871163,436530,0.21,0.03
58487,Potion of Deepholm,82,Consumable,Potion,0,5000,3757063,3272924,1,1,3769231,3637802,3963698,8,4185803,2320536,0.32,0.04
58488,Potion of Treasure Finding,85,Consumable,Potion,0,5000,11655022,16189999,61,37,11561190,11196585,9204304,18,10468719,7254036,2.94,0.21
58489,Potion of Illusion,85,Consumable,Potion,0,2500,7991158,2839999,8,8,2479689,2363189,2628542,13,2209483,1268831,0.7,0.05
67415,Draught of War,81,Consumable,Potion,0,6000,337236,376944,5,5,681051,279122,265544,21,277084,135434,0.44,0.02
76089,Virmen's Bite,90,Consumable,Potion,0,2500,571114,541641,1,1,413030,178865,250554,14,258095,164798,0.3,0.02
76090,Potion of the Mountains,90,Consumable,Potion,20000,5000,129678,110625,1,1,198407,116920,101491,11,103709,17983,0.1,0.01
76091,Greater Potion of Luck,90,Consumable,Potion,0,5000,0,0,0,0,0,50000000000,50000000000,1,36522587,0,0,0
76092,Potion of Focus,90,Consumable,Potion,0,5000,767977,175505,1,1,410596,219381,153919,9,167103,22799,0.2,0.02
76093,Potion of the Jade Serpent,90,Consumable,Potion,0,5000,253143,0,0,0,215582,133947,145829,15,172053,69140,0.36,0.02
76094,Alchemist's Rejuvenation,90,Consumable,Potion,0,250,16080,17839,2,2,13242,55362,52867,43,51760,7617,0.45,0.01
76095,Potion of Mogu Power,90,Consumable,Potion,0,2500,460882,460989,1,1,379691,290099,368838,13,176357,58507,0.42,0.03
76096,Darkwater Potion,90,Consumable,Potion,0,2500,274022,296349,1,1,554693,1455081,1589655,9,1691941,789606,0.36,0.04
76097,Master Healing Potion,90,Consumable,Potion,24000,6000,52395,29101,16,3,25254,34292,30794,48,40779,22099,4.48,0.14
76098,Master Mana Potion,90,Consumable,Potion,24000,6000,179005,87151,1,1,109696,116091,104055,19,93288,80632,2.66,0.14
93351,Potion of Luck,90,Consumable,Potion,0,5000,6652121,6999999,4,4,5048378,7369563,8545108,6,8204637,5516620,0.84,0.12
107640,Potion of Slow Fall,15,Consumable,Potion,0,25,1007322,1195000,8,3,838841,1247853,835831,7,1384610,543130,0.48,0.08
109217,Draenic Agility Potion,100,Consumable,Potion,0,2500,74226,55500,57,7,28103,89494,85283,71,75005,42946,4.26,0.06
109218,Draenic Intellect Potion,100,Consumable,Potion,0,2500,30053,106574,118,6,21042,101686,82507,69,98438,48586,3.66,0.06
109219,Draenic Strength Potion,100,Consumable,Potion,0,2500,155497,87500,612,37,92848,127407,169819,65,112140,53757,2.9,0.05
109220,Draenic Versatility Potion,100,Consumable,Potion,0,2500,359941,392000,36,3,149041,291081,173660,49,159001,42536,0.88,0.02
109221,Draenic Channeled Mana Potion,100,Consumable,Potion,0,5000,50809,198282,18,5,97775,127851,67814,35,55272,26308,0.35,0.01
109222,Draenic Mana Potion,100,Consumable,Potion,0,6000,40733,13322,38,38,11254,20575,18591,38,18905,6877,1.4,0.04
109223,Healing Tonic,100,Consumable,Potion,0,1200,6094,8887,146,13,3478,20899,15526,87,19879,6722,11.04,0.12
109226,Draenic Rejuvenation Potion,100,Consumable,Potion,0,250,69323,3328,7,1,10047,84162,74078,32,96812,79491,0.72,0.03
113585,Iron Horde Rejuvenation Potion,90,Consumable,Potion,0,250,2855,1114,24,8,8861,37346,22302,9,33569,13327,0.5,0.05
116266,Draenic Swiftness Potion,90,Consumable,Potion,0,2500,763856,761400,111,70,468629,532456,442468,81,472663,325635,11.39,0.17
116268,Draenic Invisibility Potion,90,Consumable,Potion,0,500,638779,626999,204,82,554414,550736,480538,109,538072,379178,27.84,0.32
116276,Draenic Living Action Potion,90,Consumable,Potion,0,600,311921,310000,27,14,222593,232761,254187,24,281955,176967,0.75,0.03
117415,Smuggled Tonic,100,Consumable,Potion,24000,6000,2166892,0,0,0,1335523,1066533,434148,2,507121,369944,0.12,0.12
118006,Shieldtronic Shield,100,Consumable,Potion,0,1200,1617,1247,15,9,2301,8755,11728,34,11144,4312,2.72,0.08
118704,Pure Rage Potion,90,Consumable,Potion,0,500,328488,327814,40,14,232507,394269,316020,41,362491,151417,0.58,0.02
124660,Darkmoon Healing Tonic,1,Consumable,Potion,0,62,180630,0,0,0,157776,146457,176059,3,124849,91645,0.21,0.07
124661,Gladiator's Healing Potion,1,Consumable,Potion,0,62,45331544,0,0,0,37294921,24493811,20071282,4,14456212,1388572,0.16,0.04
124671,Darkmoon Firewater,1,Consumable,Potion,250,62,1926373,1900000,41,27,291854,323331,297647,85,243187,150195,23.78,0.29
127834,Ancient Healing Potion,110,Consumable,Potion,0,1200,34183,29055,588,59,19713,73172,52396,313,73533,39970,133.94,0.37
127835,Ancient Mana Potion,110,Consumable,Potion,0,6000,125274,279999,1328,126,54626,106506,88997,214,115042,71473,86.51,0.41
127836,Ancient Rejuvenation Potion,110,Consumable,Potion,0,250,40730,32100,279,159,29376,79468,61453,191,92003,37975,43.13,0.19
127843,Potion of Deadly Grace,110,Consumable,Potion,0,2500,436889,989994,425,44,378983,579517,465778,193,726673,416752,20.13,0.11
127844,Potion of the Old War,110,Consumable,Potion,0,2500,508065,987991,1538,144,530125,1111521,1184321,432,1216519,726437,178.45,0.43
127845,Unbending Potion,110,Consumable,Potion,0,2500,540247,482624,38,13,646549,836957,696937,124,1079883,714310,29.76,0.24
127846,Leytorrent Potion,110,Consumable,Potion,0,5000,466396,339300,462,59,715775,846292,680464,163,975921,640901,42,0.25
130258,Pocket Friend,30,Consumable,Potion,300,75,77972081,44884079,5,1,61706198,34758942,38181311,9,35445933,404849,0.1,0.05
131729,Zanzil's Slow Poison,1,Consumable,Potion,120,30,5325664,0,0,0,13757740,19644251,24879609,20,23906943,1243258,0.33,0.03
136569,Aged Health Potion,110,Consumable,Potion,0,1200,240516,223996,11,3,59143,346343,346925,10,384617,155717,1.44,0.16
138486,"Third Wind" Potion,1,Consumable,Potion,250,62,797517,1060000,100,24,692171,4005156,3182435,37,3766334,1684016,6.21,0.23
138488,Saltwater Potion,1,Consumable,Potion,250,62,627363,598995,138,22,663798,3159727,3040596,56,3153115,1348024,10.8,0.24
138727,Potion of Defiance,1,Consumable,Potion,250,62,100332,48165,34,20,106165,1523072,1358436,8,1529977,473662,0.63,0.09
138728,Potion of Trivial Invisibility,1,Consumable,Potion,250,62,533921,289000,51,30,176061,1316581,986508,8,1238938,387942,0.7,0.1
138729,Potion of Heightened Senses,1,Consumable,Potion,250,62,40769,9600,130,28,36744,689678,723398,10,594097,143315,0.42,0.06
140347,Spirit Berries,110,Consumable,Potion,0,0,55485,0,0,0,58911,176851,170157,24,193145,112715,1.15,0.05
140351,Sunfruit,110,Consumable,Potion,0,0,80591,0,0,0,122846,310247,300686,18,286486,187794,1.54,0.07
142117,Potion of Prolonged Power,110,Consumable,Potion,0,5000,164734,149500,32963,814,156932,195135,185926,4018,225933,173483,2815.7,0.74
144228,Dino Mojo,1,Consumable,Potion,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144397,Valorous Potion of Armor,110,Consumable,Potion,0,500,0,0,0,0,0,4954068,3377801,1,4924745,977752,0.14,0.14
144398,Valorous Rage Potion,110,Consumable,Potion,0,500,0,0,0,0,0,5872414,15445585,1,10609305,505980,0.13,0.13
152615,Astral Healing Potion,110,Consumable,Potion,0,1200,1180152,1275108,299,33,1348549,2073132,1843419,190,2247200,1630497,72.66,0.42
2454,Elixir of Lion's Strength,5,Consumable,Elixir,0,20,104043,0,0,0,26752,19149,14851,17,26322,14222,1.12,0.07
2457,Elixir of Minor Agility,12,Consumable,Elixir,0,15,0,0,0,0,465793,790015,1011705,13,682903,1067645,1.19,0.17
2458,Elixir of Minor Fortitude,12,Consumable,Elixir,0,15,110130,224000,3,1,46509,49736,72452,10,41775,43732,1.76,0.16
3382,Weak Troll's Blood Elixir,8,Consumable,Elixir,0,10,214367,0,0,0,67181,113165,51113,7,49980,21930,0.56,0.07
3383,Elixir of Wisdom,20,Consumable,Elixir,0,100,201221,224000,14,2,202255,170467,170672,14,178044,140090,3.15,0.21
3388,Strong Troll's Blood Elixir,25,Consumable,Elixir,0,40,18066,0,0,0,47270,110858,131812,9,101162,50585,0.7,0.14
3389,Elixir of Defense,26,Consumable,Elixir,0,40,150000,0,0,0,18366,975083,1524028,10,1097180,276300,0.32,0.04
3390,Elixir of Lesser Agility,28,Consumable,Elixir,0,35,2000000,0,0,0,1759688,16109813,14590920,6,13727748,8240547,0.25,0.05
3391,Elixir of Ogre's Strength,30,Consumable,Elixir,0,40,0,0,0,0,186000,777289,1647335,11,687867,660166,0.77,0.11
3825,Elixir of Fortitude,35,Consumable,Elixir,0,110,959066,800000,1,1,5544826,268597,230477,3,241131,280348,0.39,0.13
3826,Major Troll's Blood Elixir,36,Consumable,Elixir,0,105,0,0,0,0,0,198967,137762,3,144929,60490,1.16,0.29
3828,Elixir of Detect Lesser Invisibility,39,Consumable,Elixir,0,150,0,0,0,0,50000,172440,196889,8,193967,193146,0.66,0.11
5996,Elixir of Water Breathing,18,Consumable,Elixir,0,95,0,0,0,0,648946,524167,718522,7,621526,280676,0.45,0.09
5997,Elixir of Minor Defense,5,Consumable,Elixir,0,5,9225,0,0,0,43179,25654,17143,15,27808,12648,0.64,0.04
6373,Elixir of Firepower,28,Consumable,Elixir,0,35,35000,0,0,0,79756,593727,892978,5,432993,188776,0.24,0.08
6662,Elixir of Giant Growth,18,Consumable,Elixir,0,95,103294,88500,41,15,148380,55931,38924,154,69444,65344,53.63,0.31
8827,Elixir of Water Walking,50,Consumable,Elixir,0,125,866164,1151022,7,7,978314,866958,507468,11,773778,263664,3,0.25
8949,Elixir of Agility,37,Consumable,Elixir,0,200,362242,0,0,0,865873,160779,281763,8,238150,137594,0.72,0.12
8951,Elixir of Greater Defense,39,Consumable,Elixir,0,200,133619,19500,9,9,514860,385304,160154,8,330311,205079,0.54,0.09
9088,Gift of Arthas,48,Consumable,Elixir,0,250,0,0,0,0,0,5488045,6118600,2,5252246,1258090,0.12,0.12
9154,Elixir of Detect Undead,46,Consumable,Elixir,0,300,1926178,267261,1,1,172196,334076,412390,6,275095,104016,0.15,0.03
9155,Arcane Elixir,47,Consumable,Elixir,0,400,2036971,350000,21,2,560362,767376,608963,4,420923,452830,0.36,0.18
9179,Elixir of Greater Intellect,47,Consumable,Elixir,0,1000,425753,799999,13,13,433962,207030,195377,12,174862,136846,1.35,0.15
9187,Elixir of Greater Agility,48,Consumable,Elixir,0,600,450030,0,0,0,210079,265684,433971,7,349974,332737,0.75,0.15
9197,Elixir of Dream Vision,48,Consumable,Elixir,0,600,29832413,20077783,2,2,20171511,18203269,18787442,5,14536725,5550037,0.18,0.06
9206,Elixir of Giants,48,Consumable,Elixir,0,700,229457,0,0,0,152378,642903,952469,7,1000272,527685,0.6,0.2
9224,Elixir of Demonslaying,50,Consumable,Elixir,0,700,0,0,0,0,0,84017915,103897392,5,108526781,4073759,0.15,0.05
9233,Elixir of Detect Demon,50,Consumable,Elixir,0,500,3041269,125125,40,21,468958,200280,175444,13,202330,41724,0.44,0.04
9264,Elixir of Shadow Power,50,Consumable,Elixir,0,35,32208532,35330600,1,1,9017936,1546985,1427879,2,1112469,702569,0.07,0.07
10592,Catseye Elixir,40,Consumable,Elixir,0,150,339292,7593,7,7,114708,586893,303527,9,356665,190148,0.35,0.05
12820,Winterfall Firewater,50,Consumable,Elixir,0,0,806809,0,0,0,878639,1152847,766193,6,1124610,270508,0.77,0.11
13445,Elixir of Superior Defense,53,Consumable,Elixir,0,500,0,0,0,0,313250,432697,894610,3,182439,12925,0.6,0.15
13447,Elixir of the Sages,54,Consumable,Elixir,0,1250,609822,765025,21,7,511631,175629,116465,13,143158,131583,0.56,0.07
13452,Elixir of the Mongoose,56,Consumable,Elixir,0,1250,687671,0,0,0,1045946,2486254,5521046,2,2640010,892993,0.1,0.1
13453,Elixir of Brute Force,55,Consumable,Elixir,0,1250,1032015,999855,2,2,1271832,1432245,1258503,3,679446,606855,0.28,0.14
13454,Greater Arcane Elixir,57,Consumable,Elixir,0,750,855833,0,0,0,367026,262192,379963,8,212815,237470,0.6,0.1
17708,Elixir of Frost Power,38,Consumable,Elixir,0,35,0,0,0,0,494900,1423280,2418236,5,1078978,3154666,0.44,0.22
18294,Elixir of Greater Water Breathing,45,Consumable,Elixir,0,250,100000,0,0,0,3656371,1386545,2985763,4,1401923,830110,0.3,0.06
22823,Elixir of Camouflage,61,Consumable,Elixir,0,2500,5221112,0,0,0,3738035,4951496,5380422,5,4275534,87728,0.08,0.02
22824,Elixir of Major Strength,61,Consumable,Elixir,0,2500,11397527,11389325,7,7,8145118,6109917,8061242,8,6923977,1206621,0.36,0.06
22825,Elixir of Healing Power,61,Consumable,Elixir,0,2500,1399998,1399900,7,7,279314,114992,188384,6,106081,130239,0.75,0.15
22827,Elixir of Major Frost Power,64,Consumable,Elixir,0,2500,3889447,218500,3,3,405209,1280773,1369459,1,815069,945406,0.16,0.16
22830,Elixir of the Searching Eye,65,Consumable,Elixir,0,4000,3818284,5746626,1,1,937060,4607142,4825171,3,3201461,1852423,0.12,0.06
22831,Elixir of Major Agility,66,Consumable,Elixir,0,4000,378972412,578460000,4,3,11300565,18999963,34459231,4,5384085,1540307,0.1,0.05
22833,Elixir of Major Firepower,64,Consumable,Elixir,0,2500,255000,0,0,0,366250,1764892,1013975,1,1162556,5000,0,0
22834,Elixir of Major Defense,69,Consumable,Elixir,0,4000,450000,0,0,0,477153,524563,798887,3,859774,670210,0.11,0.11
22835,Elixir of Major Shadow Power,70,Consumable,Elixir,0,6000,83966117,16786989,20,7,15703824,7639222,7461447,2,4214515,125000,0,0
22840,Elixir of Major Mageblood,70,Consumable,Elixir,0,6000,0,0,0,0,0,952142,762504,2,1136277,1276655,0.32,0.32
22848,Elixir of Empowerment,70,Consumable,Elixir,0,7000,0,0,0,0,0,15607536,16081643,4,11091622,16030367,0.34,0.17
28102,Onslaught Elixir,60,Consumable,Elixir,0,2500,723203,229999,6,6,612596,549532,611258,5,278323,133418,0.45,0.09
28103,Adept's Elixir,60,Consumable,Elixir,0,2500,271664,236974,29,25,206857,333422,590737,5,219122,205501,0.84,0.12
28104,Elixir of Mastery,63,Consumable,Elixir,0,2500,240732,0,0,0,588203,399832,537939,8,364272,380438,0.98,0.14
31679,Fel Strength Elixir,67,Consumable,Elixir,0,3000,0,0,0,0,0,3501493,4226614,7,2555160,120098,2.5,0.5
32062,Elixir of Major Fortitude,61,Consumable,Elixir,0,1250,244077,218500,1,1,234069,453812,470901,2,504757,486929,0.44,0.22
32067,Elixir of Draenic Wisdom,64,Consumable,Elixir,0,1500,312055,251813,37,13,333296,234720,337942,7,222534,170154,0.63,0.07
32068,Elixir of Ironskin,66,Consumable,Elixir,0,1500,218240,0,0,0,251904,462470,240046,1,388466,250122,0.5,0.5
34537,Bloodberry Elixir,70,Consumable,Elixir,0,2500,0,0,0,0,740596,11953833,5037379,4,2532943,57294,0.17,0.17
39666,Elixir of Mighty Agility,80,Consumable,Elixir,0,5000,362822,0,0,0,365712,500734,399089,6,440319,382332,0.42,0.07
40068,Wrath Elixir,80,Consumable,Elixir,0,5000,0,0,0,0,340064,458813,387958,6,459358,250554,0.2,0.04
40070,Spellpower Elixir,80,Consumable,Elixir,0,5000,167623,0,0,0,334757,150315,143313,11,163747,56804,0.91,0.07
40072,Elixir of Versatility,80,Consumable,Elixir,0,5000,229022,218500,2,2,213823,632055,832744,4,655161,732974,0.09,0.03
40073,Elixir of Mighty Strength,80,Consumable,Elixir,0,5000,163334,0,0,0,167865,189702,136125,10,179985,103308,0.54,0.06
40076,Guru's Elixir,80,Consumable,Elixir,0,5000,307442,0,0,0,287504,281939,192114,13,274959,258039,1.3,0.1
40078,Elixir of Mighty Fortitude,80,Consumable,Elixir,0,5000,724727,0,0,0,365570,542354,576499,5,484392,277781,0.2,0.05
40097,Elixir of Protection,80,Consumable,Elixir,0,5000,1823205,1800000,1,1,1317756,2011819,1948859,3,806102,249308,0.08,0.04
40109,Elixir of Mighty Mageblood,80,Consumable,Elixir,0,5000,207262,0,0,0,229250,1764992,1331633,3,1316446,281842,0.1,0.05
44325,Elixir of Accuracy,80,Consumable,Elixir,0,5000,325556,0,0,0,512041,703266,699500,3,671254,498788,0.12,0.04
44327,Elixir of Deadly Strikes,80,Consumable,Elixir,0,5000,684751,0,0,0,484533,431398,322585,4,445632,314007,0.18,0.09
44328,Elixir of Mighty Defense,80,Consumable,Elixir,0,5000,3889029,0,0,0,3983654,1891394,1994442,3,1756054,754166,0.09,0.03
44329,Elixir of Expertise,80,Consumable,Elixir,0,5000,0,0,0,0,7669,663082,779781,4,918699,559706,0.15,0.05
44330,Elixir of Armor Piercing,80,Consumable,Elixir,0,5000,978454,0,0,0,1290074,750824,658788,4,670948,481688,0.21,0.07
44331,Elixir of Lightning Speed,80,Consumable,Elixir,0,5000,6090195,4196869,1,1,4173416,1772332,1394937,3,1944371,1065052,0.2,0.05
44332,Elixir of Mighty Thoughts,80,Consumable,Elixir,0,5000,739662,0,0,0,889413,404333,700789,4,575667,435602,0.12,0.03
45621,Elixir of Minor Accuracy,20,Consumable,Elixir,0,95,778249,0,0,0,206816,149072,229588,4,126372,88135,1.08,0.27
58084,Ghost Elixir,85,Consumable,Elixir,0,5000,474935,770687,12,4,920834,647135,603959,8,636918,317778,0.32,0.04
58089,Elixir of the Naga,85,Consumable,Elixir,0,5000,0,0,0,0,253840,2076583,2756693,1,1209356,172354,0.04,0.04
58092,Elixir of the Cobra,85,Consumable,Elixir,0,200,1387176,1082081,12,4,1794364,1787562,2038846,5,1771271,538983,0.24,0.04
58093,Elixir of Deep Earth,85,Consumable,Elixir,0,1500,1306446,996098,1,1,2193464,1008402,1331766,7,958517,466389,0.12,0.03
58094,Elixir of Impossible Accuracy,85,Consumable,Elixir,0,5000,6161053,1499899,12,12,5086127,5371683,6037186,8,4699651,1279228,0.21,0.03
58143,Prismatic Elixir,85,Consumable,Elixir,0,5000,2308507,498749,1,1,498749,1111548,942265,7,873715,304332,0.12,0.02
58144,Elixir of Mighty Speed,85,Consumable,Elixir,0,200,1077883,999900,14,14,1204861,1377021,1297172,5,1563680,976846,0.18,0.06
58148,Elixir of the Master,85,Consumable,Elixir,0,5000,1536045,1274926,1,1,1757805,1593657,1620366,7,833975,728438,0.3,0.05
76075,Mantid Elixir,90,Consumable,Elixir,0,1500,236816,0,0,0,166205,131497,147051,15,124526,87109,0.65,0.05
76076,Mad Hozen Elixir,90,Consumable,Elixir,0,200,433440,0,0,0,444986,295620,187942,9,283707,149787,0.56,0.07
76077,Elixir of Weaponry,90,Consumable,Elixir,0,5000,858119,0,0,0,715670,374141,503021,7,455308,348274,0.36,0.06
76078,Elixir of the Rapids,90,Consumable,Elixir,0,200,534877,0,0,0,524733,224737,249050,9,217493,219205,0.6,0.1
76079,Elixir of Peace,90,Consumable,Elixir,0,5000,363222,314000,4,3,423993,319352,429886,8,259363,213974,0.24,0.04
76080,Elixir of Perfection,90,Consumable,Elixir,0,5000,143432,0,0,0,251583,245598,289180,10,266901,176454,0.48,0.08
76081,Elixir of Mirrors,90,Consumable,Elixir,0,5000,443793,0,0,0,340296,208706,180666,7,189921,105960,0.15,0.03
76083,Monk's Elixir,90,Consumable,Elixir,0,5000,674084,684590,1,1,662210,388083,401545,8,293087,196818,0.42,0.06
